cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
-5,266.3545516769336,Female,40-49,2000,-18.771971301112185,17492,Eunomia
-5,351.06639288158794,Female,30-39,1997,-14.242320260163616,17492,Eunomia
-5,24.635181382614647,Male,40-49,1957,-202.96176928206268,17492,Eunomia
-5,203.96167008898016,Male,40-49,1994,-24.514409976240653,17492,Eunomia
-5,182.79260780287476,Female,40-49,1993,-27.353403729498986,17492,Eunomia
-5,171.4524298425736,Female,40-49,1992,-29.162607987480637,17492,Eunomia
-5,136.04654346338125,Male,40-49,1988,-36.75212815197923,17492,Eunomia
-5,308.98562628336754,Male,30-39,1992,-16.18198250883862,17492,Eunomia
-5,302.63928815879535,Male,30-39,1991,-16.521318267760698,17492,Eunomia
-5,304.53935660506505,Female,30-39,1990,-16.418239191606805,17492,Eunomia
5,113.96851471594798,Male,40-49,1985,43.87176592115694,17492,Eunomia
-5,187.52087611225187,Male,30-39,1980,-26.663697950125563,17492,Eunomia
-5,55.05270362765229,Male,40-49,1978,-90.82206087129501,17492,Eunomia
-5,42.08898015058179,Male,30-39,1955,-118.79594093540624,17492,Eunomia
-5,42.76249144421629,Female,40-49,1960,-116.92489916127793,17492,Eunomia
-5,46.28336755646817,Female,30-39,1958,-108.0301685891748,17492,Eunomia
-5,265.3908281998631,Female,30-39,2011,-18.840138651040913,17492,Eunomia
5,345.44010951403146,Male,30-39,1995,14.474289065719812,17492,Eunomia
-5,259.8904859685147,Male,30-39,1987,-19.2388727943113,17492,Eunomia
-5,25.54688569472964,Male,40-49,1972,-195.71857250026792,17492,Eunomia
-5,50.86652977412731,Female,30-39,1965,-98.29646374939448,17492,Eunomia
-5,32.068446269678304,Female,30-39,1963,-155.91650303082045,17492,Eunomia
-5,48.40246406570842,Female,30-39,1950,-103.30052604785338,17492,Eunomia
-5,169.927446954141,Male,30-39,1979,-29.424322495408113,17492,Eunomia
-5,26.001368925393567,Male,30-39,1947,-192.29756765294303,17492,Eunomia
-5,36.955509924709105,Female,30-39,1949,-135.29782189954068,17492,Eunomia
-5,71.9069130732375,Female,30-39,1968,-69.53434358818154,17492,Eunomia
-5,300.6488706365503,Male,40-49,2009,-16.630696098787016,17492,Eunomia
-5,297.4455852156058,Male,40-49,2007,-16.809797315955155,17492,Eunomia
-5,340.7364818617385,Female,30-39,2005,-14.67409645330805,17492,Eunomia
-5,278.2778918548939,Female,40-49,2005,-17.967650849558744,17492,Eunomia
-5,292.59137577002053,Female,40-49,2003,-17.088678662661763,17492,Eunomia
-5,348.84873374401093,Male,30-39,1998,-14.332859822472669,17492,Eunomia
-5,341.29500342231347,Male,30-39,1994,-14.650082626064915,17492,Eunomia
-5,122.30800821355236,Female,30-39,1974,-40.88039755557048,17492,Eunomia
-5,326.7707049965777,Male,30-39,1993,-15.301249235461194,17492,Eunomia
-5,98.57084188911705,Female,30-39,1972,-50.72493958836763,17492,Eunomia
-5,285.20465434633815,Male,30-39,1988,-17.531270699138915,17492,Eunomia
-5,41.70294318959617,Female,40-49,1958,-119.89561449579831,17492,Eunomia
-5,92.11498973305955,Male,40-49,1982,-54.27998216674097,17492,Eunomia
-5,31.496235455167692,Male,40-49,1975,-158.74913073713492,17492,Eunomia
-5,37.6974674880219,Male,30-39,2018,-132.6349044956061,17492,Eunomia
-5,257.1444216290212,Male,30-39,1986,-19.444326142969697,17492,Eunomia
-5,44.328542094455855,Female,30-39,1944,-112.7941448953122,17492,Eunomia
-5,87.69062286105407,Female,30-39,2017,-57.01863935808174,17492,Eunomia
-5,155.75359342915812,Male,30-39,2014,-32.101988082054525,17492,Eunomia
-5,179.2306639288159,Male,30-39,2013,-27.897012098252475,17492,Eunomia
-5,310.2012320328542,Female,40-49,2012,-16.118569121190458,17492,Eunomia
-5,296.3066392881588,Male,40-49,2011,-16.874410954853733,17492,Eunomia
-5,338.4147843942505,Male,30-39,2004,-14.774768215135188,17492,Eunomia
-5,275.8631074606434,Female,40-49,2001,-18.124931767881776,17492,Eunomia
-5,221.9356605065024,Male,40-49,1997,-22.52905183686561,17492,Eunomia
-5,223.24709103353868,Male,40-49,1996,-22.396708404360997,17492,Eunomia
7,208.0848733744011,Male,40-49,1995,33.64011946896833,17492,Eunomia
-5,114.19575633127995,Female,40-49,1986,-43.78446415727643,17492,Eunomia
-5,36.668035592060235,Female,40-49,1955,-136.3585455088479,17492,Eunomia
-5,74.77070499657769,Male,40-49,1980,-66.8711094837056,17492,Eunomia
-5,33.46748802190281,Female,40-49,1965,-149.3987238219895,17492,Eunomia
-5,41.16906228610541,Male,30-39,1957,-121.45042229168052,17492,Eunomia
-5,5.259411362080766,Male,30-39,2019,-950.6767308693389,17492,Eunomia
-5,359.42505133470223,Female,30-39,2002,-13.911106032906766,17492,Eunomia
9,344.5530458590007,Female,30-39,2000,26.12079651643252,17492,Eunomia
-5,85.927446954141,Male,30-39,1970,-58.1886251393978,17492,Eunomia
-5,341.0239561943874,Male,30-39,1996,-14.661726571343701,17492,Eunomia
-5,156.27652292950035,Male,30-39,1978,-31.99456902592852,17492,Eunomia
-5,156.0684462696783,Male,30-39,1977,-32.037225457862604,17492,Eunomia
-5,183.38672142368242,Female,40-49,2018,-27.264787554865485,17492,Eunomia
-5,298.4394250513347,Female,40-49,2013,-16.753818632172838,17492,Eunomia
6,291.2443531827515,Female,40-49,2010,20.60125779068784,17492,Eunomia
-5,306.8254620123203,Female,30-39,2009,-16.295909626298318,17492,Eunomia
5,285.48665297741275,Female,40-49,2006,17.513953622187696,17492,Eunomia
-5,300.55852156057495,Male,40-49,2004,-16.63569535156997,17492,Eunomia
-5,253.36344969199178,Male,40-49,1999,-19.734496061205306,17492,Eunomia
-5,164.56673511293636,Male,40-49,1990,-30.382810940307444,17492,Eunomia
-5,284.9062286105407,Female,30-39,1989,-17.5496338721147,17492,Eunomia
-5,112.97741273100615,Male,40-49,1984,-44.25663395129044,17492,Eunomia
-5,81.07049965776865,Male,40-49,1981,-61.674715477356386,17492,Eunomia
-5,33.98494182067078,Female,40-49,1961,-147.12398292113105,17492,Eunomia
-5,232.62970568104038,Female,30-39,2012,-21.49338574522173,17492,Eunomia
9,246.23134839151265,Male,30-39,2010,36.55099181640278,17492,Eunomia
5,345.3141683778234,Female,30-39,2001,14.479568050996622,17492,Eunomia
-5,352.08213552361394,Female,30-39,1999,-14.201231745439276,17492,Eunomia
-5,243.97809719370295,Female,30-39,1985,-20.493642902831237,17492,Eunomia
-5,126.82546201232033,Female,30-39,1975,-39.42426008678194,17492,Eunomia
-5,77.37987679671458,Male,30-39,1969,-64.61628277252944,17492,Eunomia
-5,299.5811088295688,Female,40-49,2009,-16.689970938202556,17492,Eunomia
-5,295.46338124572213,Female,40-49,2007,-16.922570840823585,17492,Eunomia
-5,299.79192334017796,Male,40-49,2005,-16.678234504424697,17492,Eunomia
-5,327.9096509240246,Male,30-39,2005,-15.24810259750019,17492,Eunomia
-5,85.33333333333333,Female,40-49,1982,-58.59375,17492,Eunomia
-5,31.572895277207394,Male,40-49,1962,-158.3636836628512,17492,Eunomia
-5,351.21423682409306,Female,30-39,1998,-14.236324942898793,17492,Eunomia
-5,29.018480492813143,Male,40-49,1958,-172.30399094254173,17492,Eunomia
-5,42.15468856947297,Female,40-49,1975,-118.61076833149313,17492,Eunomia
-5,333.5112936344969,Female,30-39,1994,-14.991996059598574,17492,Eunomia
-5,268.95277207392195,Female,30-39,1988,-18.590624522827913,17492,Eunomia
-5,33.65092402464066,Female,40-49,1953,-148.5843299975592,17492,Eunomia
-5,34.62286105407255,Female,40-49,1964,-144.41325320259372,17492,Eunomia
-5,254.40383299110198,Female,30-39,1986,-19.65379193077991,17492,Eunomia
-5,128.09308692676248,Male,30-39,1974,-39.034112768776986,17492,Eunomia
-5,95.2060232717317,Male,30-39,1971,-52.517685627192726,17492,Eunomia
-5,208.13141683778235,Male,30-39,1981,-24.023283346487766,17492,Eunomia
-5,193.36071184120465,Female,30-39,1982,-25.858407079646017,17492,Eunomia
-5,39.80287474332649,Female,30-39,2018,-125.61906727197687,17492,Eunomia
-5,132.15879534565366,Female,30-39,1976,-37.83327463694558,17492,Eunomia
-5,23.99726214921287,Male,30-39,1944,-208.35710211066743,17492,Eunomia
-5,71.81930184804928,Male,30-39,2017,-69.61916742909423,17492,Eunomia
-5,204.02737850787133,Female,30-39,2013,-24.506514942096857,17492,Eunomia
-5,304.60232717316904,Male,40-49,2012,-16.41484504206515,17492,Eunomia
-5,294.3162217659138,Female,40-49,2011,-16.988530125861633,17492,Eunomia
-5,353.7960301163587,Female,30-39,2004,-14.132436699065188,17492,Eunomia
-5,355.05544147843943,Male,30-39,2002,-14.082307763486629,17492,Eunomia
-5,262.5927446954141,Male,40-49,2001,-19.04089165067979,17492,Eunomia
-5,353.4702258726899,Male,30-39,2000,-14.145462995236436,17492,Eunomia
-5,225.85352498288844,Female,40-49,1997,-22.138242032657317,17492,Eunomia
-5,224.65434633812458,Female,40-49,1996,-22.25641338126866,17492,Eunomia
-5,216.17796030116358,Female,40-49,1995,-23.129092313732443,17492,Eunomia
-5,338.02874743326487,Female,30-39,1996,-14.791641355849837,17492,Eunomia
-5,153.72758384668035,Female,40-49,1991,-32.525067231829595,17492,Eunomia
-5,124.18891170431212,Female,40-49,1989,-40.261243386243386,17492,Eunomia
-5,121.05133470225873,Male,40-49,1986,-41.30479033790202,17492,Eunomia
-5,28.788501026694046,Female,40-49,1970,-173.68045649072752,17492,Eunomia
-5,5.04312114989733,Female,30-39,2019,-991.4495114006515,17492,Eunomia
-5,138.7378507871321,Female,30-39,1977,-36.03919169593875,17492,Eunomia
-5,54.110882956878854,Female,30-39,1966,-92.40285367334548,17492,Eunomia
0,204.2819986310746,Male,60-69,2018,0,17492,Eunomia
0,20.78302532511978,Female,70-79,2019,0,17492,Eunomia
0,254.54620123203284,Male,50-59,2018,0,17492,Eunomia
0,62.95687885010267,Female,60-69,1999,0,17492,Eunomia
0,114.35455167693361,Male,70-79,2017,0,17492,Eunomia
0,18.209445585215605,Female,90-99,2018,0,17492,Eunomia
0,24.78576317590691,Male,80-89,2016,0,17492,Eunomia
0,17.987679671457904,Female,80-89,1990,0,17492,Eunomia
0,101.20739219712526,Female,70-79,2016,0,17492,Eunomia
0,90.22313483915127,Male,70-79,2015,0,17492,Eunomia
0,20.041067761806982,Male,60-69,1976,0,17492,Eunomia
0,30.63107460643395,Female,70-79,1999,0,17492,Eunomia
0,17.607118412046542,Female,90-99,2014,0,17492,Eunomia
0,28.980150581793293,Male,60-69,1990,0,17492,Eunomia
0,124.25462012320328,Male,60-69,2008,0,17492,Eunomia
0,243.83299110198493,Male,50-59,2010,0,17492,Eunomia
0,35.07186858316222,Female,70-79,1984,0,17492,Eunomia
0,100.20533880903491,Male,60-69,2004,0,17492,Eunomia
0,209.85626283367557,Male,50-59,2007,0,17492,Eunomia
0,64.9555099247091,Female,50-59,1989,0,17492,Eunomia
0,26.981519507186857,Female,70-79,1981,0,17492,Eunomia
0,114.01779603011636,Female,60-69,2007,0,17492,Eunomia
0,31.06365503080082,Female,70-79,1992,0,17492,Eunomia
0,45.96851471594798,Female,50-59,1987,0,17492,Eunomia
0,26.981519507186857,Male,70-79,2005,0,17492,Eunomia
0,37.973990417522245,Female,70-79,1990,0,17492,Eunomia
0,30.06160164271047,Male,50-59,1980,0,17492,Eunomia
0,93.57152635181383,Female,40-49,1983,0,17492,Eunomia
0,78.94592744695414,Female,60-69,2002,0,17492,Eunomia
0,150.89664613278578,Female,50-59,2001,0,17492,Eunomia
0,35.97535934291581,Male,50-59,1977,0,17492,Eunomia
0,123.9151266255989,Female,50-59,1999,0,17492,Eunomia
0,32.06570841889117,Female,60-69,1984,0,17492,Eunomia
0,29.059548254620122,Male,40-49,1960,0,17492,Eunomia
0,58.959616700889804,Female,40-49,1978,0,17492,Eunomia
0,32.82956878850103,Male,60-69,1996,0,17492,Eunomia
0,18.986995208761122,Female,60-69,1970,0,17492,Eunomia
0,28.980150581793293,Male,60-69,1995,0,17492,Eunomia
0,89.18275154004107,Male,50-59,1992,0,17492,Eunomia
0,123.25256673511294,Female,40-49,1988,0,17492,Eunomia
0,28.980150581793293,Male,50-59,1985,0,17492,Eunomia
0,35.97535934291581,Female,40-49,1969,0,17492,Eunomia
0,42.97056810403833,Female,40-49,1957,0,17492,Eunomia
0,36.07392197125257,Male,30-39,1960,0,17492,Eunomia
0,33.97672826830938,Male,30-39,1958,0,17492,Eunomia
0,18.986995208761122,Female,40-49,1950,0,17492,Eunomia
0,42.97056810403833,Female,30-39,1955,0,17492,Eunomia
0,29.97946611909651,Female,40-49,1971,0,17492,Eunomia
0,6.253251197809719,Female,80-89,2019,0,17492,Eunomia
0,28.980150581793293,Female,80-89,2015,0,17492,Eunomia
0,18.986995208761122,Female,80-89,2014,0,17492,Eunomia
0,51.813826146475016,Female,70-79,2008,0,17492,Eunomia
0,41.97125256673511,Female,70-79,2007,0,17492,Eunomia
0,123.9151266255989,Male,30-39,1973,0,17492,Eunomia
0,25.05133470225873,Female,40-49,1972,0,17492,Eunomia
0,21.04312114989733,Male,50-59,1984,0,17492,Eunomia
0,19.98631074606434,Male,50-59,1983,0,17492,Eunomia
0,142.90212183436003,Female,30-39,1979,0,17492,Eunomia
0,27.942505133470227,Female,80-89,1995,0,17492,Eunomia
0,30.978781656399725,Female,80-89,1997,0,17492,Eunomia
0,20.985626283367555,Female,90-99,2007,0,17492,Eunomia
0,30.978781656399725,Female,40-49,1959,0,17492,Eunomia
0,14.099931553730322,Male,100-109,2018,0,17492,Eunomia
0,24.774811772758383,Male,80-89,2005,0,17492,Eunomia
0,24.982888432580424,Male,80-89,2001,0,17492,Eunomia
0,30.21218343600274,Male,70-79,1997,0,17492,Eunomia
0,16.98836413415469,Male,90-99,2005,0,17492,Eunomia
0,18.469541409993155,Male,80-89,1996,0,17492,Eunomia
0,27.980835044490075,Male,60-69,1981,0,17492,Eunomia
0,15.989048596851472,Male,70-79,1983,0,17492,Eunomia
0,35.97535934291581,Male,30-39,1949,0,17492,Eunomia
0,25.982203969883642,Male,30-39,1946,0,17492,Eunomia
0,20.257357973990416,Male,80-89,2010,0,17492,Eunomia
0,23.66050650239562,Male,70-79,2001,0,17492,Eunomia
0,14.661190965092402,Female,90-99,2002,0,17492,Eunomia
0,25.05133470225873,Male,70-79,2000,0,17492,Eunomia
0,24.993839835728952,Male,70-79,1998,0,17492,Eunomia
0,6.995208761122519,Female,100-109,2009,0,17492,Eunomia
0,30.978781656399725,Female,30-39,1962,0,17492,Eunomia
0,-5,Female,50-59,1958,0,17492,Eunomia
0,211.00889801505818,Male,0-9,1953,0,17492,Eunomia
0,166.9158110882957,Female,0-9,1951,0,17492,Eunomia
0,62.91581108829569,Female,0-9,1938,0,17492,Eunomia
0,338.40109514031485,Male,0-9,1968,0,17492,Eunomia
0,41.111567419575636,Female,0-9,1935,0,17492,Eunomia
0,202.3271731690623,Male,0-9,1982,0,17492,Eunomia
0,22.746064339493497,Male,0-9,1934,0,17492,Eunomia
0,31.709787816564,Female,0-9,1933,0,17492,Eunomia
0,38.03422313483915,Male,0-9,1936,0,17492,Eunomia
0,330.9924709103354,Male,0-9,1974,0,17492,Eunomia
0,318.113620807666,Female,0-9,1963,0,17492,Eunomia
0,10.940451745379876,Male,0-9,1912,0,17492,Eunomia
0,129.01300479123887,Female,0-9,1946,0,17492,Eunomia
0,102.52703627652294,Female,0-9,1943,0,17492,Eunomia
0,14.962354551676933,Male,0-9,1913,0,17492,Eunomia
0,37.582477754962355,Female,0-9,1931,0,17492,Eunomia
0,32.68446269678302,Male,0-9,1921,0,17492,Eunomia
0,20.73100616016427,Male,0-9,1914,0,17492,Eunomia
0,31.277207392197127,Female,0-9,1932,0,17492,Eunomia
0,93.9356605065024,Male,0-9,1987,0,17492,Eunomia
0,40.9637234770705,Female,0-9,1922,0,17492,Eunomia
0,32.43805612594114,Male,0-9,1918,0,17492,Eunomia
0,30.409308692676248,Male,0-9,1929,0,17492,Eunomia
0,362.75154004106776,Male,10-19,1982,0,17492,Eunomia
0,364.74743326488704,Female,10-19,1984,0,17492,Eunomia
0,38.078028747433265,Male,10-19,1940,0,17492,Eunomia
0,37.973990417522245,Male,10-19,1929,0,17492,Eunomia
0,360.75290896646135,Female,10-19,1977,0,17492,Eunomia
0,310.7871321013005,Male,10-19,1971,0,17492,Eunomia
0,12.991101984941821,Male,10-19,1922,0,17492,Eunomia
0,351.75906913073237,Female,10-19,1985,0,17492,Eunomia
0,300.7939767282683,Male,10-19,1969,0,17492,Eunomia
0,189.86995208761124,Male,10-19,1993,0,17492,Eunomia
0,38.97330595482546,Female,10-19,1941,0,17492,Eunomia
0,263.8193018480493,Male,10-19,1966,0,17492,Eunomia
0,121.24845995893224,Male,10-19,1996,0,17492,Eunomia
0,42.97056810403833,Female,10-19,1931,0,17492,Eunomia
0,78.94592744695414,Male,10-19,1998,0,17492,Eunomia
0,64.9555099247091,Female,10-19,1999,0,17492,Eunomia
0,188.870636550308,Male,20-29,1970,0,17492,Eunomia
0,359.7535934291581,Male,20-29,1990,0,17492,Eunomia
0,363.74537987679673,Male,20-29,1992,0,17492,Eunomia
0,222.4558521560575,Male,20-29,1972,0,17492,Eunomia
0,363.750855578371,Female,20-29,1994,0,17492,Eunomia
0,337.76865160848735,Male,20-29,1995,0,17492,Eunomia
0,360.75290896646135,Female,20-29,1987,0,17492,Eunomia
0,317.782340862423,Male,20-29,1982,0,17492,Eunomia
0,211.854893908282,Male,20-29,1971,0,17492,Eunomia
0,317.65092402464063,Female,20-29,1980,0,17492,Eunomia
0,335.7700205338809,Male,20-29,1983,0,17492,Eunomia
0,44.969199178644764,Female,20-29,1934,0,17492,Eunomia
0,156.89253935660506,Male,20-29,1967,0,17492,Eunomia
0,36.07392197125257,Male,20-29,1940,0,17492,Eunomia
0,39.08008213552361,Female,20-29,1932,0,17492,Eunomia
0,108.92539356605064,Male,20-29,1962,0,17492,Eunomia
0,52.9637234770705,Male,20-29,1957,0,17492,Eunomia
0,44.969199178644764,Female,20-29,1935,0,17492,Eunomia
0,86.17659137577002,Male,20-29,1960,0,17492,Eunomia
0,26.981519507186857,Male,20-29,1953,0,17492,Eunomia
0,81.16632443531827,Female,20-29,2008,0,17492,Eunomia
0,64.9555099247091,Female,20-29,2009,0,17492,Eunomia
0,42.97056810403833,Female,20-29,2010,0,17492,Eunomia
0,67.13757700205339,Male,30-39,1968,0,17492,Eunomia
0,38.97330595482546,Female,30-39,1942,0,17492,Eunomia
0,35.97535934291581,Male,30-39,1965,0,17492,Eunomia
0,16.032854209445585,Female,20-29,2012,0,17492,Eunomia
0,-5,Female,20-29,2015,0,17492,Eunomia
0,16.98836413415469,Male,10-19,2002,0,17492,Eunomia
0,-5,Male,20-29,2014,0,17492,Eunomia
0,-5,Female,30-39,1938,0,17492,Eunomia
0,-5,Male,80-89,1989,0,17492,Eunomia
0,43.29363449691992,Female,50-59,2019,0,17492,Eunomia
0,201.80971937029432,Male,60-69,2017,0,17492,Eunomia
0,-5,Female,90-99,2019,0,17492,Eunomia
0,30.978781656399725,Male,80-89,2017,0,17492,Eunomia
0,23.93702943189596,Female,80-89,2002,0,17492,Eunomia
0,89.03764544832306,Male,70-79,2013,0,17492,Eunomia
0,200.18891170431212,Male,60-69,2016,0,17492,Eunomia
0,28.1533196440794,Male,70-79,1994,0,17492,Eunomia
0,187.95345653661875,Male,60-69,2015,0,17492,Eunomia
0,162.23134839151265,Male,60-69,2011,0,17492,Eunomia
0,177.2539356605065,Male,60-69,2014,0,17492,Eunomia
0,268.81587953456534,Female,50-59,2015,0,17492,Eunomia
0,144.96919917864477,Male,60-69,2010,0,17492,Eunomia
0,165.886379192334,Female,60-69,2013,0,17492,Eunomia
0,98.93223819301848,Female,50-59,1994,0,17492,Eunomia
0,261.5359342915811,Male,50-59,2012,0,17492,Eunomia
0,30.06160164271047,Female,70-79,1996,0,17492,Eunomia
0,30.978781656399725,Female,70-79,1995,0,17492,Eunomia
0,27.980835044490075,Male,50-59,1971,0,17492,Eunomia
0,34.97604380561259,Male,60-69,1986,0,17492,Eunomia
0,27.055441478439427,Male,50-59,1968,0,17492,Eunomia
0,19.039014373716633,Female,70-79,1980,0,17492,Eunomia
0,30.978781656399725,Female,70-79,1991,0,17492,Eunomia
0,21.984941820670773,Male,50-59,1967,0,17492,Eunomia
0,207.813826146475,Female,50-59,2005,0,17492,Eunomia
0,29.97946611909651,Male,60-69,1983,0,17492,Eunomia
0,42.97056810403833,Female,50-59,1986,0,17492,Eunomia
0,153.31416837782342,Male,50-59,2000,0,17492,Eunomia
0,174.88021902806298,Female,50-59,2003,0,17492,Eunomia
0,28.980150581793293,Male,50-59,1981,0,17492,Eunomia
0,280.57494866529777,Female,40-49,2004,0,17492,Eunomia
0,128.87885010266942,Male,50-59,1997,0,17492,Eunomia
0,114.98425735797399,Male,50-59,1996,0,17492,Eunomia
0,27.980835044490075,Male,40-49,1961,0,17492,Eunomia
0,104.29295003422314,Male,50-59,1995,0,17492,Eunomia
0,35.07186858316222,Male,50-59,1976,0,17492,Eunomia
0,32.06570841889117,Female,60-69,1972,0,17492,Eunomia
0,34.97604380561259,Female,50-59,1979,0,17492,Eunomia
0,40.9719370294319,Female,50-59,1966,0,17492,Eunomia
0,76.94729637234771,Male,50-59,1991,0,17492,Eunomia
0,135.2251882272416,Female,40-49,1990,0,17492,Eunomia
0,31.978097193702943,Female,50-59,1963,0,17492,Eunomia
0,50.10266940451746,Male,50-59,1988,0,17492,Eunomia
0,36.97467488021903,Female,40-49,1954,0,17492,Eunomia
0,33.06776180698152,Female,40-49,1952,0,17492,Eunomia
0,18.986995208761122,Male,60-69,1975,0,17492,Eunomia
0,66.95414099931554,Female,70-79,2010,0,17492,Eunomia
0,57.960301163586585,Female,70-79,2009,0,17492,Eunomia
0,19.98631074606434,Female,70-79,2003,0,17492,Eunomia
0,20.985626283367555,Male,60-69,1994,0,17492,Eunomia
0,19.813826146475016,Female,90-99,2010,0,17492,Eunomia
0,14.989733059548255,Female,90-99,2009,0,17492,Eunomia
0,20.985626283367555,Female,90-99,2006,0,17492,Eunomia
0,22.98425735797399,Female,80-89,1999,0,17492,Eunomia
0,14.433949349760438,Male,100-109,2016,0,17492,Eunomia
0,17.987679671457904,Male,80-89,1994,0,17492,Eunomia
0,10.020533880903491,Male,80-89,1992,0,17492,Eunomia
0,33.06776180698152,Male,30-39,1948,0,17492,Eunomia
0,27.627652292950035,Female,80-89,1993,0,17492,Eunomia
0,13.990417522245037,Male,90-99,2013,0,17492,Eunomia
0,16.032854209445585,Male,90-99,2012,0,17492,Eunomia
0,18.036960985626283,Male,80-89,2008,0,17492,Eunomia
0,32.97741273100616,Male,30-39,1951,0,17492,Eunomia
0,-5,Female,90-99,1998,0,17492,Eunomia
0,-5,Female,80-89,1988,0,17492,Eunomia
0,169.98220396988364,Male,0-9,1950,0,17492,Eunomia
0,342.4640657084189,Male,0-9,1970,0,17492,Eunomia
0,212.00821355236138,Male,0-9,1952,0,17492,Eunomia
