cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
17493,1,3012494701,35,0.073,0.2602,Eunomia
14909,1,3019406701,35,0.073,0.2602,Eunomia
17492,10,46235214701,26,0.054,0.2266,Eunomia
17493,1,40758406701,15,0.031,0.1742,Eunomia
14909,10,3027231701,41,0.086,0.2798,Eunomia
17492,1,3000876701,35,0.073,0.2602,Eunomia
17493,10,3051031701,26,0.054,0.2266,Eunomia
14909,10,46235214701,26,0.054,0.2266,Eunomia
17492,1,3006734701,35,0.073,0.2602,Eunomia
17493,1,3006451701,35,0.073,0.2602,Eunomia
17493,10,3006322701,453,0.946,0.2266,Eunomia
17493,1,3000876701,35,0.073,0.2602,Eunomia
17493,1,3020655701,35,0.073,0.2602,Eunomia
17493,1,3014599701,35,0.073,0.2602,Eunomia
17493,1,3036780701,35,0.073,0.2602,Eunomia
14909,2,3011505701,5,-0.0104,0,Eunomia
14909,2,3006734701,6,0.013,0.1112,Eunomia
17492,2,3021226701,6,0.013,0.1112,Eunomia
14909,5,3020655701,6,0.013,0.1112,Eunomia
14909,5,3006322701,33,0.069,0.2533,Eunomia
17492,10,40769184701,9,0.019,0.1358,Eunomia
17493,2,3006734701,6,0.013,0.1112,Eunomia
17492,2,3020655701,6,0.013,0.1112,Eunomia
17493,1,40766240701,15,0.031,0.1742,Eunomia
14909,2,4052083701,9,0.019,0.1358,Eunomia
17492,5,3014599701,6,0.013,0.1112,Eunomia
17493,9,3011505701,8,0.017,0.1282,Eunomia
14909,2,3036780701,6,0.013,0.1112,Eunomia
17492,2,3023430701,6,0.013,0.1112,Eunomia
17493,5,3019406701,6,0.013,0.1112,Eunomia
14909,10,3012494701,41,0.086,0.2798,Eunomia
17492,10,4133840701,25,0.052,0.2224,Eunomia
14909,10,3000963701,16,0.033,0.1797,Eunomia
17493,3,3006322701,17,0.035,0.185,Eunomia
17492,5,3006322701,33,0.069,0.2533,Eunomia
17493,9,4133840701,8,0.017,0.1282,Eunomia
17493,10,40769179701,9,0.019,0.1358,Eunomia
14909,10,3009542701,16,0.033,0.1797,Eunomia
14909,1,3006451701,35,0.073,0.2602,Eunomia
17492,10,40769179701,9,0.019,0.1358,Eunomia
17493,1,3015076701,35,0.073,0.2602,Eunomia
14909,1,40769194701,9,0.019,0.1358,Eunomia
17492,10,3011505701,25,0.052,0.2224,Eunomia
17493,1,40769184701,9,0.019,0.1358,Eunomia
14909,1,3015076701,35,0.073,0.2602,Eunomia
17492,10,3036780701,41,0.086,0.2798,Eunomia
17493,10,3021226701,41,0.086,0.2798,Eunomia
14909,10,3001247701,41,0.086,0.2798,Eunomia
17492,1,3005136701,35,0.073,0.2602,Eunomia
17493,1,3005136701,35,0.073,0.2602,Eunomia
14909,1,4024958701,306,0.639,0.4803,Eunomia
17492,1,3012494701,35,0.073,0.2602,Eunomia
17492,10,3006451701,41,0.086,0.2798,Eunomia
17492,10,4024958701,350,0.731,0.4436,Eunomia
17493,2,3000876701,6,0.013,0.1112,Eunomia
17492,10,4052083701,317,0.662,0.4731,Eunomia
17492,1,3015076701,35,0.073,0.2602,Eunomia
17493,2,3012494701,6,0.013,0.1112,Eunomia
17492,5,4133840701,5,-0.0104,0,Eunomia
17493,2,3020655701,6,0.013,0.1112,Eunomia
14909,5,3001247701,6,0.013,0.1112,Eunomia
17492,5,3011505701,5,-0.0104,0,Eunomia
17492,5,3006451701,6,0.013,0.1112,Eunomia
17493,10,3000963701,16,0.033,0.1797,Eunomia
17492,5,4052083701,8,0.017,0.1282,Eunomia
17493,2,3006451701,6,0.013,0.1112,Eunomia
14909,9,4133840701,8,0.017,0.1282,Eunomia
17492,5,4024958701,16,0.033,0.1797,Eunomia
17493,9,3006322701,37,0.077,0.267,Eunomia
17492,2,3006734701,6,0.013,0.1112,Eunomia
17493,2,3036780701,6,0.013,0.1112,Eunomia
14909,2,3019406701,6,0.013,0.1112,Eunomia
17492,2,3000876701,6,0.013,0.1112,Eunomia
17493,2,3014599701,6,0.013,0.1112,Eunomia
17493,5,3021226701,6,0.013,0.1112,Eunomia
14909,1,40769179701,9,0.019,0.1358,Eunomia
17492,5,3036780701,6,0.013,0.1112,Eunomia
14909,5,3012494701,6,0.013,0.1112,Eunomia
17492,2,3001247701,6,0.013,0.1112,Eunomia
17493,1,3001488701,35,0.073,0.2602,Eunomia
17492,1,40769194701,9,0.019,0.1358,Eunomia
17493,10,3019406701,41,0.086,0.2798,Eunomia
14909,1,40769184701,9,0.019,0.1358,Eunomia
17492,10,3014599701,41,0.086,0.2798,Eunomia
17493,1,3001247701,35,0.073,0.2602,Eunomia
14909,1,3023430701,35,0.073,0.2602,Eunomia
17492,1,3019406701,35,0.073,0.2602,Eunomia
17493,1,3027231701,35,0.073,0.2602,Eunomia
14909,10,3020655701,41,0.086,0.2798,Eunomia
17492,10,3006322701,453,0.946,0.2266,Eunomia
17493,1,4052083701,230,0.48,0.4996,Eunomia
14909,10,3006322701,453,0.946,0.2266,Eunomia
17492,1,40766240701,15,0.031,0.1742,Eunomia
17493,1,4024958701,306,0.639,0.4803,Eunomia
17493,-1,1010,-5,7395.699,5470.029,Eunomia
14909,-1,1010,-5,7395.699,5470.029,Eunomia
17492,-1,1010,-5,7395.699,5470.029,Eunomia
14909,-1,1901,-5,0.82,0.43,Eunomia
17492,-1,1901,-5,0.82,0.43,Eunomia
17493,-1,1901,-5,0.82,0.43,Eunomia
14909,-1,1904,-5,0.505,0.5,Eunomia
17493,-1,1904,-5,0.505,0.5,Eunomia
17492,-1,1904,-5,0.505,0.5,Eunomia
17492,-1,1008,-5,14215.889,1191.312,Eunomia
14909,-1,1008,-5,14215.889,1191.312,Eunomia
17493,-1,1008,-5,14215.889,1191.312,Eunomia
17493,-1,1009,-5,7395.699,5470.029,Eunomia
17492,-1,1009,-5,7395.699,5470.029,Eunomia
14909,-1,1009,-5,7395.699,5470.029,Eunomia
17492,-1,1002,-5,38.921,3.288,Eunomia
14909,-1,1002,-5,38.921,3.288,Eunomia
17493,-1,1002,-5,38.921,3.288,Eunomia
17492,-1,1903,-5,0.038,0.272,Eunomia
17493,-1,1903,-5,0.038,0.272,Eunomia
14909,-1,1903,-5,0.038,0.272,Eunomia
